D210_CLP	D211_CLP	D212_CLP	D213_CLP	D214_CLP	D215_CLP	D200_CLP	D201_CLP	D202_CLP	D206_CLP	D200_HSC	D201_HSC	D202_HSC	D206_HSC	D210_HSC	D211_HSC	D212_HSC	D213_HSC	D214_HSC	D215_HSC	D200_Immature.B	D201_Immature.B	D202_Immature.B	D206_Immature.B	D210_Immature.B	D211_Immature.B	D212_Immature.B	D213_Immature.B	D214_Immature.B	D200_Naive.CD5neg	D201_Naive.CD5neg	D202_Naive.CD5neg	D206_Naive.CD5neg	D210_Naive.CD5neg	D211_Naive.CD5neg	D212_Naive.CD5neg	D213_Naive.CD5neg	D214_Naive.CD5neg	D215_Naive.CD5neg	D200_Naive.CD5pos	D201_Naive.CD5pos	D206_Naive.CD5pos	D210_Naive.CD5pos	D211_Naive.CD5pos	D212_Naive.CD5pos	D213_Naive.CD5pos	D214_Naive.CD5pos	D215_Naive.CD5pos	D200_PreB	D201_PreB	D202_PreB	D206_PreB	D210_PreB	D211_PreB	D212_PreB	D213_PreB	D214_PreB	D215_PreB	D200_ProB	D201_ProB	D202_ProB	D206_ProB	D210_ProB	D211_ProB	D212_ProB	D213_ProB	D214_ProB	D215_ProB	D200_Transitional.B	D201_Transitional.B	D202_Transitional.B	D206_Transitional.B	D210_Transitional.B	D211_Transitional.B	D212_Transitional.B	D213_Transitional.B	D214_Transitional.B	D215_Transitional.B
ETV5_DRGX	0.0175250119501358	0.0153637848734073	0.013194685059521	0.0155253918975013	0.0165115098672805	0.0262781585056171	0.00687937943555966	0.0214784876862414	0.00616167772849101	0.00600205586452499	0.0306534372126856	0.0468131890577904	0.0264624100807761	0.0331797472841704	0.0353587142197456	0.025172542207849	0.0439731533917598	0.0454995799939926	0.0298366780932011	0.0391849742612974	-0.0330893067799569	-0.0207097018229427	-0.0320314070779795	-0.0229401611326673	-0.0261392294630597	-0.0141755854879716	-0.0171579562510799	-0.0196938519529684	-0.0219310437845279	-0.0181692166864664	-0.0028280223283545	-0.0186465251062142	-0.0286134047345469	-0.000502937277020353	-0.00919049228557812	-0.0100743330946116	-0.0213419264781856	-0.024609470793354	-0.0313872630120805	-0.021471985564377	-0.0131930387516926	-0.0273569117355441	-0.0064853754605158	-0.017461941523187	-0.0145144140042739	-0.00214879578524713	-0.0164052807385192	-0.00641613924447889	-0.0162247618653014	-0.0132081830426223	-0.0180861555952616	-0.0290617278377505	-0.016533924912946	-0.00563526630784534	-0.00884189421772633	-0.00353562707871656	-0.0201048444161154	-0.00200383894636022	-0.000848478017074227	-0.0104320114449768	-0.0179020266666491	-0.00168281991866522	-0.0010574910243023	-0.00528136252367486	0.00638589355282318	0.0107654042605969	-0.00214194389351029	0.00754357848535265	-0.0301027647665037	-0.00773215577506422	-0.03201241767324	-0.0429796397206137	-0.0127941995580609	-0.013491835564157	-0.0147525137494436	-0.0129633874998272	-0.0235501231304925	-0.00896577363490342
ETV5_FIGLA	0.0290609967575339	0.0159756425641752	0.0170403737675913	0.0233166332378716	0.0164204642692857	0.02725115093881	0.0396503401449524	0.0217708282671259	0.0266867545784167	0.0400671839280187	-0.0078431066450152	0.00541059797562365	-0.0161405174535711	-0.00222521812971422	0.0128924183816931	-0.00117454122660698	0.0133094844009156	0.0119083937156256	0.00207990283675008	0.00400379858213948	-0.0432130518502452	-0.0254984761816401	-0.02646907675138	-0.0306943139819325	-0.043012602723373	-0.0210530877579923	-0.0195637021564012	-0.0323578344895184	-0.0231486432481507	-0.0752449068466641	-0.0636128819948849	-0.0660080451760703	-0.0533067787100774	-0.054595566456756	-0.0594599800336369	-0.0598932033433467	-0.0748930173849099	-0.0702007414680362	-0.0687905589202273	-0.0747919143984157	-0.0696990567693235	-0.0615236370058558	-0.0581050611505828	-0.0623443454116845	-0.0647078072373412	-0.0604547723756202	-0.0644626367847858	-0.0659942682333902	0.0145001212150531	0.0313161756841568	0.018345931769121	0.0290167336553097	0.0328327534135697	0.016973719072429	0.0282051890354654	0.01488792636856	0.0209296832660147	0.015167295205237	0.0565578284820708	0.0596452485876197	0.0560803999312995	0.0586339180388825	0.069070460938443	0.0557981535124493	0.0583022182288856	0.0551690955145907	0.0607748350665975	0.0552411976731248	-0.069406058913369	-0.0556258944403896	-0.0629817828068488	-0.0480873103791802	-0.0499976205587879	-0.0606340278816682	-0.0483828668607851	-0.0586231074473776	-0.0596424257862832	-0.0624647765902382
ETV5_FOXI1	0.0121158099527401	0.0185193383767162	0.013588177692681	0.0231822177884504	0.0192208859741716	0.0256283354529876	0.0205381121501216	0.0181878011492506	0.0103456617101494	0.0187450382691921	0.0106210441332519	0.0181932478269791	0.00414970068352381	0.0182037482944742	0.0256098082840377	0.0126974578088399	0.0296184322777337	0.0347234769628367	0.016573272941075	0.0252615910732813	-0.0483791038327032	-0.0375828092405734	-0.0430217012046102	-0.0359385445150386	-0.0487064338392821	-0.0280712043341035	-0.0315225523282856	-0.0381834446540703	-0.0350055072293121	-0.0346986527633812	-0.0350108065348194	-0.0268746776246756	-0.0201700981660626	-0.0226423688887751	-0.0289371705436265	-0.0247515639231868	-0.0314311381901737	-0.0357824697727863	-0.0314670640398418	-0.0342142821265616	-0.0425012829679595	-0.0268823219952433	-0.0230804179966637	-0.0324315715543023	-0.0301030815486204	-0.0239039266398748	-0.0288160156589147	-0.0261940798221918	-0.00914261254637331	-0.00457826091714576	-0.0153986200681265	-0.0144338319526903	-0.00807252751403817	-0.00116060391358649	0.00111811998946796	-0.00161062861326119	-0.0106745763131056	-0.00136575190822311	0.0260441463521518	0.0233578661793115	0.0208549880313328	0.0328496348743427	0.0359594356642687	0.0311969364491804	0.035019088419158	0.0395293968525002	0.0338880386640931	0.0381303071561249	-0.0450155904872819	-0.0409108831014068	-0.0453124745943486	-0.0366798273773408	-0.0275719487950816	-0.0321432599996215	-0.0310156603645446	-0.031893947891802	-0.0369162159591086	-0.0320259843614563
ETV5_FOXO1	0.0191776917373516	0.0120825641901228	0.0111411375999626	0.0178009777248575	0.0137647601317703	0.0257023185701949	0.0339516486955315	0.0228288737960602	0.0175117141080944	0.0195577735125773	0.0108046615297139	0.0249790196163735	0.000500120847241993	0.0126874638487798	0.0238187016500708	0.00961239563921868	0.0276386976543203	0.0302829219990436	0.0144520933988969	0.0196365925093304	-0.0525850695335462	-0.0397424279021123	-0.0434104868863328	-0.0434834864188985	-0.0528112706882123	-0.033005043028995	-0.0364204928194878	-0.0442428417386296	-0.0370796313632115	-0.0416485414663146	-0.0384800648452167	-0.0337420320231167	-0.0191959878582116	-0.0288105957134095	-0.0412883878923289	-0.0324922048818576	-0.0417003467935761	-0.0415818721537063	-0.0318292131339112	-0.0419853976626618	-0.0423443955723726	-0.0282474453748293	-0.0354903402003698	-0.0419163085171499	-0.0394247707904834	-0.0334849109992965	-0.0375720459776978	-0.0386317506943186	-0.00608687889033867	0.0080067135063403	-0.0079782206214845	-0.00825164333623203	-0.00178742900018311	-0.00127734499160829	0.00316758411469658	-0.00331515217783537	-0.00730539942158794	-0.00426637384245011	0.0456401882089325	0.0446926287704205	0.0382978993944235	0.0466669422829322	0.0523758172610834	0.045786364223705	0.0474155902205032	0.0508433014782396	0.0494077296724818	0.0482557672045182	-0.0512797182174357	-0.0371103304940563	-0.0531674404998601	-0.0365483346753601	-0.0389012861304986	-0.0448833428135277	-0.0391960604988219	-0.0429097148763962	-0.046157964285003	-0.0469328846516638
ETV5_HOXA2	0.0048778358299841	0.00516736602791403	0.00441783211288378	0.00475754246802366	0.00425170377526944	0.0153773026462189	-0.00645446898325078	0.0159483040508337	-0.00152021632135946	-0.0111625231658949	0.0137052674509886	0.0322927855096685	0.0133595487474861	0.0185247763724553	0.0250875001419331	0.0111154711121938	0.0334430681329336	0.033777615272978	0.0177275554541132	0.0254374114320509	-0.0220341824208177	-0.00804853625060067	-0.0146242515150125	-0.0063359525150825	-0.0205764476315847	-0.00102345562628356	-0.000892957743414975	-0.00750258408509104	-0.00710637713526149	-0.00831443719418041	-0.00284452385589965	-0.00379227667526338	-0.0308816692670811	0.0107518836555477	0.007615801471901	0.00567249591207903	-0.015095303403701	-0.0169472081597023	-0.0185736825783238	-0.010627327860878	-0.0131379908871511	-0.0224209087033388	0.00394434479371432	-0.00361231910245152	-0.000531831194925676	0.00801673656952471	-0.00692882540570009	0.00473446431321173	-0.00797177965657867	-0.00134466602461116	-0.00515540776209597	-0.0191520672054977	-0.00240063398862029	0.000632587173448711	0.00809387571927196	0.00783102247049659	-0.00911243396716539	0.0111730627958769	-0.0170183196562554	-0.0220869105538269	-0.0286410308948707	-0.0150553411304191	-0.0119513070796746	-0.0226938985110669	-0.00710286124430934	-0.00629287155451077	-0.0193975618016463	-0.00439455100464991	-0.0180769284470941	0.00209386158294949	-0.0229364936103533	-0.0302011445247446	-0.00800448204032813	-0.00260545576060784	0.00145251873740089	-0.00446454611176441	-0.0147491816533071	0.00221034308852716
FLI1_DRGX	0.0267804627226644	0.0189565941651376	0.0176849276330734	0.0192611176639771	0.0258601312627256	0.0313845790062408	0.0045669475984794	0.0308238541613281	0.0164639077532577	0.00769222203326914	0.0383301559312759	0.060630787264699	0.0408967974572673	0.04153577118566	0.0471092518063818	0.0313388681214166	0.0494108248450063	0.0506556379877756	0.0365643541960714	0.0458099548958539	-0.0342027176377124	-0.0212149285948604	-0.0270287964821841	-0.0231370967626837	-0.0247378110039263	-0.0162881023865557	-0.0217653909035449	-0.0272912729819805	-0.0335804854535496	-0.005362817787878	0.0135475658527228	-0.00855993554083714	-0.0278870538777015	0.00933104294592644	-0.000467932280073032	-0.00389138577031494	-0.0154777017113542	-0.0168831131658708	-0.0244040484947147	-0.0107071026127688	0.00221188386255559	-0.0237126982006199	0.0033488191710704	-0.0122835685988799	-0.00642357210425947	0.0111793383099336	-0.00953697608748719	0.00427546738739415	-0.0218304513089015	-0.0224375483267389	-0.0165760938866319	-0.0442145806787186	-0.0270102328944737	-0.010702066647325	-0.0198038315663176	-0.0147611087060625	-0.0321647107652988	-0.00772892939154845	-0.0106138312600534	-0.0230575604731633	-0.0242074690824494	-0.0175748233825096	-0.0138560518692395	-0.0183245171788004	-0.00749918840872128	-0.00454094095244927	-0.0153254273486898	-0.00317154829301703	-0.0206041869581948	0.00891381406448985	-0.0198883235555815	-0.0417634817408339	-0.0118787657476128	-0.00487666235726483	-0.0124769027469429	-0.00553991520013473	-0.0208740464714189	0.00184838034251382
FLI1_FOXI1	0.00899038609054257	0.0213426322100021	0.0166696801687977	0.0286936370618289	0.0242818033041456	0.0277786475724953	0.0352278172110538	0.0182664398791754	0.0151470363744674	0.0324171597727573	0.0111710281726807	0.0131728971646694	0.000874764737653914	0.0188194251122119	0.0245781491857227	0.0127727654475353	0.0268909661675725	0.0331653307094067	0.0148346521401488	0.0242687841776466	-0.0524362382960049	-0.042242532799882	-0.0459706543093571	-0.0404487260863231	-0.0542786389261127	-0.0341665927069912	-0.0348337752347445	-0.0428529519832942	-0.0342693948779314	-0.0444631216872628	-0.0427793296106603	-0.0333383433354746	-0.0154004680250972	-0.0296396046004944	-0.0392824578403946	-0.0330223160034682	-0.0353579094637556	-0.0358066324381662	-0.0325723299194067	-0.0431667451061889	-0.048805686157761	-0.0207212845923535	-0.0320872168266249	-0.0375810430267928	-0.0372805415814642	-0.0322154886255375	-0.0332969050294038	-0.0327387582780868	-0.0103655628873186	-0.00486466597337832	-0.0183280603339085	-0.00938158354103765	-0.00681014677238551	-0.00392643511938213	0.000405339163808024	-0.00607922166699224	-0.00779525183020848	-0.00423407110678902	0.0352986009479411	0.032041288414792	0.0316804384247496	0.0440742334337288	0.0386141357456599	0.0420689019977412	0.0450642250970014	0.0488959736472873	0.0511880800146797	0.0458225152486309	-0.0516638124491371	-0.0527953362026041	-0.0531477407648986	-0.0323706442058331	-0.03846811891045	-0.0406820029405157	-0.0383535930122063	-0.038578041709627	-0.0393983450953084	-0.0402437972372999
FOXJ2_ELF1	-0.000704960040889694	0.0106571211775348	0.00856421626494157	0.0133748917282427	0.0132449971630733	0.0157164485098854	0.00518007462636588	0.00437951281069827	-0.00430166668522291	0.00725065927190245	0.000328622123362571	-0.00136367312195929	-0.00503734893050526	0.0087948946585282	0.00973419833655527	-0.00177721361726337	0.0139615119834083	0.0168404970071206	0.00127761213263177	0.0105316954296908	-0.0239191044136386	-0.0197806462106557	-0.0236477394261428	-0.0155014664834075	-0.0229394647238983	-0.010698313974153	-0.0128592890524236	-0.0162461418596527	-0.0147954842724387	-0.00899240332624561	-0.0124556157672557	-0.0034804640229946	0.000384250260562879	-0.00371889224334399	-0.00870416509238714	-0.00561797400200296	-0.00687904534033772	-0.00879293217995149	-0.00688136419312033	-0.00731179085602762	-0.0174750783556094	-0.0027970006343921	-0.004476395559976	-0.00937096682808216	-0.00678086252228338	-0.000797052170595853	-0.00495026829500825	-0.00193126326301662	-0.00798046769157786	-0.012296207402947	-0.0148655954380005	-0.0147077804301338	-0.0111414927556303	-0.000886060705625729	-0.00161101120474605	-0.000241527226942341	-0.00876870842930067	0.00187781707962645	0.00472758326536732	-0.00232639212119183	-0.00307129842259636	0.0110254954646715	0.00754147177731778	0.00578980117833619	0.0147754671059125	0.019045541910729	0.0134108607217117	0.017603026844468	-0.0143011669076365	-0.0204413547080234	-0.0161145450950806	-0.0111967371018091	-0.00998844427681777	-0.0082148311444282	-0.0104945032692892	-0.00694161887377061	-0.0109017229588809	-0.00571042002711915
FOXO1_ELF1	0.0133664587331111	0.0159901372001493	0.0143560704613347	0.0223095311211919	0.0211454808751532	0.0257867962759117	0.0361942125170522	0.0209300430345929	0.0109813742215049	0.0246782882589569	0.0171909427444016	0.022980704279297	0.00484791015657405	0.0216464880993825	0.0289343775774671	0.0128202545506386	0.0312238472686822	0.034105021613214	0.0185522794886989	0.0250058092219316	-0.05244761100027	-0.0390242767783472	-0.0460263022348077	-0.0426318340512126	-0.055308768759073	-0.033467740617414	-0.0364928168577552	-0.0466155422831349	-0.0345301670087838	-0.0425027215423983	-0.0408510209920153	-0.0363411868933547	-0.0134304625555157	-0.0314210617005163	-0.0417011764059623	-0.0350188470909447	-0.0406043338520412	-0.0379903375316435	-0.0330215640815802	-0.0423167122707481	-0.0461001636889362	-0.0257942327494956	-0.0350498730073773	-0.0405030468519161	-0.040133539515289	-0.0347357790686304	-0.0367006701581671	-0.0395030237404788	0.000669934905094108	0.0111339744482341	-0.00543338382960896	0.00331823906294636	0.00221729699453035	0.00427282085170671	0.00716632435493338	-0.00068662980396403	0.00462654745495995	-0.00145356940601348	0.0350208694838246	0.0302445677443917	0.0246790974748055	0.0377835109659626	0.0391380432529192	0.0357032592849026	0.0391404016343011	0.0426111675562376	0.0462488949289255	0.0398004488580776	-0.0508515148862791	-0.0448643181262317	-0.054264495211102	-0.0335465243968531	-0.0405547833784818	-0.0419140118651956	-0.0417150619252114	-0.0432215840470159	-0.042043896206084	-0.045862017022444
FOXO1_ELK1	0.00925270443675267	0.0161766877175235	0.0133982816442778	0.0200077318256073	0.0199679349479137	0.0218982659408901	0.0273944974291585	0.0211220825683578	0.00842587224949035	0.0186859633419911	0.0146598006136234	0.0230037966272314	0.0084886924832506	0.021547960555936	0.0280017226207429	0.0127020615049093	0.0298925474287658	0.0320412701185763	0.0165978959821037	0.0241989506645029	-0.0406879760042217	-0.0325352927123844	-0.0365543933506102	-0.0295533835645429	-0.0405237915419547	-0.0255202060289617	-0.0276544687072335	-0.0350237668962415	-0.0271935391460738	-0.0257462905337161	-0.0298799180648861	-0.0187565988901771	-0.00337524771576202	-0.0160331374293303	-0.0247253959854396	-0.0194041046195454	-0.0226998426739709	-0.0212557867351203	-0.0197996753858174	-0.0255531423107686	-0.035340203319255	-0.0100512640816965	-0.0166705484250758	-0.0240381192073898	-0.0219515984555503	-0.0190808578423522	-0.0204990918714984	-0.022659079436255	-0.0104924460604266	-0.00317895340431467	-0.0135771216438071	-0.0114816410483609	-0.00648749302534749	-0.00458815889659881	-0.00186078645617794	-0.00638025476410324	-0.0106695712421673	-0.00605096326242825	0.0183348333634052	0.0143236853315944	0.0123673710918322	0.0216849595629112	0.0239791611068007	0.0178897244843524	0.0243180134965477	0.0284636654382585	0.0252510533086864	0.0253164517450822	-0.0332630064436568	-0.0318699084309806	-0.0353340660615454	-0.0207096247292534	-0.0247621255507028	-0.0246511616510097	-0.0257463182255015	-0.0258022137438898	-0.0253021347769063	-0.0276215899113083
FOXO1_ELK3	0.00941471624251771	0.0158428977170816	0.0122901643253824	0.0182346028354168	0.0183579761873397	0.0266458486768826	0.0283870075520391	0.0173305510744625	0.0092421111157201	0.0190547286524704	0.015689700755546	0.0208005429780855	0.00652669596905751	0.0209735471561801	0.0272372993866163	0.0154208212206533	0.030513499902848	0.0342800519148513	0.0182847439592341	0.0274201365931228	-0.0451258881788379	-0.0347970280608956	-0.043575494708765	-0.0358125694958331	-0.0459762088942583	-0.029291580388675	-0.0335220666640262	-0.0406707962566622	-0.0366601733013429	-0.0300118684530568	-0.0272519941192543	-0.026404307378537	-0.0149477229312395	-0.0217790353753697	-0.0294286148753787	-0.0246767328938877	-0.0307575482152887	-0.0293768168999565	-0.0258492219306693	-0.0306492036155806	-0.0338294060748901	-0.0223557688585824	-0.0242018606582642	-0.030989370062789	-0.0301355282779169	-0.0231074510784856	-0.0265697946258822	-0.0241314724656603	-0.00908116387598065	-0.00429756820899185	-0.0145045142922041	-0.0151141187082584	-0.00770656972234463	-0.00389407203368907	-0.00358223825177882	-0.00797610504694451	-0.00949327242420548	-0.0069320722076794	0.0306133285869332	0.0245919666816634	0.0200377374314087	0.0326354236468202	0.0320384469526369	0.0292951119686891	0.0347347502992977	0.0365853216402273	0.0367691585877983	0.0369217194828682	-0.0416067269601021	-0.0358429276711886	-0.0451070244981054	-0.0326113582481273	-0.0298284751191655	-0.0313850898927051	-0.0350371031168754	-0.0316628704968657	-0.0350190920148637	-0.0318825475689315
FOXO1_FLI1	0.00670188906776193	0.0102695048867193	0.0117414974446614	0.0143529908809933	0.0137109538222364	0.0235178971707813	0.0223871768397383	0.0148703207943724	0.0039690117219926	0.0122418369386861	0.00940975893003229	0.0146313118694725	0.00376310508581154	0.0157142149676426	0.0173625838086291	0.00555168699219762	0.0259648653672581	0.0257025858739364	0.0111637255212975	0.0181832700064992	-0.0433600527515948	-0.0314101160839083	-0.0392222107778629	-0.0337789045569016	-0.0422758507151631	-0.0260699095763348	-0.0273773531091477	-0.0349870428859332	-0.0296382964178331	-0.0335554628309552	-0.0295803614286282	-0.0298385121170152	-0.0247570581909026	-0.0258139212412616	-0.0310169035437322	-0.0273172142691475	-0.0335054986732709	-0.0352651621989702	-0.0285083561945264	-0.032247082955563	-0.0356348490472126	-0.0256432700762892	-0.0317630868129557	-0.0315580406757341	-0.0330410547613723	-0.0247321227900886	-0.0303926023945063	-0.0285018497243986	0.00129399517373804	0.00701177320705827	-0.00388046911014486	-0.00441491644741858	0.0017472878084176	0.0044175469775037	0.00829295195400198	0.00340985336277283	0.00266094430197154	0.000251886310009041	0.0330202948984369	0.0278268953163879	0.0199388846881926	0.0360229974703611	0.0360194266310537	0.0301661226954681	0.0367839535514679	0.0391870490982794	0.0360321856782157	0.0363895023588207	-0.0435680315472248	-0.0380644297816254	-0.0472696910744916	-0.038445038909517	-0.0332438085468131	-0.0330827884038873	-0.0344280408201866	-0.0327518344737884	-0.0367147869251697	-0.0364100745760774
HOXB2_ELK1	0.00684356769074816	0.0152463334937261	0.0103189272816486	0.0120430982766163	0.0156100513772499	0.0232261860357578	-0.0290844476647668	0.00666902718259501	-0.00581505932509999	-0.00775254038063191	0.0265992331203141	0.0338688810550652	0.0312691825293947	0.0298810893906796	0.0332040073200073	0.0247101182096747	0.0343932642573868	0.0396515004675308	0.0241334361454053	0.040853951766105	-0.0133915933345152	-0.00424005689225825	-0.0144446010660238	-0.00264293172398297	-0.00865487216632971	-0.000422480289841022	-0.00489026777250284	-0.00474231788156222	-0.0169917251039356	0.0177152772782589	0.0282294255242489	0.0125187888994972	-0.0299280839438764	0.027804672507915	0.0189820826328985	0.0187376946583589	0.00848556898051367	0.00290009164154204	-0.00489893933073939	0.0123350863000448	0.0167816880248404	-0.0111621468077061	0.0267990755718378	0.00736607704443615	0.0181409631307844	0.0293649808567924	0.0114744616789353	0.0351334001705854	-0.0184208773420401	-0.0315424156810096	-0.0247270960970567	-0.0445656356937837	-0.0273811592835438	-0.00902136409137965	-0.0201947512538591	-0.00816303107706542	-0.0303522542193449	0.00659936415583794	-0.0399485988670523	-0.0529518179975525	-0.0482060457621727	-0.0387376357235758	-0.0384523386718224	-0.0432727808713816	-0.0238301531209891	-0.0230783121421242	-0.0367264713046266	-0.0154266602641046	-7.58202108757386e-05	0.0146790492418165	-0.000890920291575479	-0.0317095701838411	0.00641625610197417	0.0154033912840407	0.0090038196055014	0.017125262186665	-0.00306780744450957	0.0324405512237485
HOXD12_ELK1	0.0200985242308527	0.0154329272958584	0.0164317200601241	0.0146709586576496	0.0172193875496463	0.0301339544235427	-0.0037459619239534	0.0219070152215338	0.001438777106719	-0.00383485111504736	0.034292812078117	0.0428629997847784	0.0284892290906771	0.0378429233081033	0.0358949565910026	0.0296035757413626	0.0490576260465649	0.0486415101297027	0.0348544754148269	0.0403621000065584	-0.0295811016451811	-0.0229649049883041	-0.0304098298425001	-0.0222907567778309	-0.0303962459830365	-0.00850752047923298	-0.0168158586396783	-0.0217202433603375	-0.0209675547349562	-0.0232789139131548	-0.016526670272867	-0.0251043673861392	-0.0483332302509699	-0.0101297000036294	-0.0165876752465927	-0.0159219994489084	-0.0373773976265553	-0.0384438998060387	-0.035992504580511	-0.027573514072058	-0.0223005003808473	-0.0439725497655534	-0.0189476222756665	-0.0260490687224362	-0.0218018274482447	-0.00943538681203441	-0.0224471196321344	-0.00694795763376423	-0.0135261348114957	-0.00985277960547974	-0.0136933090680761	-0.038182899935713	-0.0200224214078129	-0.00369881624148503	-0.00576110445505488	-0.00300466023256774	-0.0196008901806964	-4.25986896829328e-05	0.00591146980075322	-0.000822505437384369	-0.0141076858651934	0.00499365567370265	0.00859741199510001	-0.000806465338692934	0.00996749875627618	0.0119419494182844	-0.00187252115916634	0.0124012306768106	-0.0342884555571402	-0.00807268114991469	-0.034942623052231	-0.0525512614198712	-0.0220732529647172	-0.0207659721018773	-0.0175025784801606	-0.0156802678794757	-0.0301399382454781	-0.012184283500464
KLF7	0.0149573608201366	0.00800459525126331	0.0143471322210119	0.00870679672080965	0.005282034439306	0.0176889869343801	-0.018080325405272	0.00535141268348561	0.00544580258433839	-0.0114616220510719	0.0146449067250574	0.0205873296695455	0.0136632296567682	0.011849547489963	0.0120543909315244	0.022668370256963	0.028048743503098	0.0296736298361528	0.0242134678576209	0.0231731632248174	-0.0236881776066891	-0.0162975255353603	-0.0194281802726242	-0.0137455929031913	-0.0105182778414122	-0.00502302993166198	-0.00820621382772088	-0.010113099650225	-0.0128483145301328	-0.00853215933576953	0.00875737282225549	-0.013508638731018	-0.0334053832760243	-9.27143238522547e-05	0.00117549205852777	-0.00209383366953439	-0.0122304404866946	-0.0194117073144272	-0.0255490023127373	-0.0143972606444147	0.00424187187727341	-0.0276589684473834	-0.00374704862658298	-0.00540404208612518	-0.00434070466658507	0.00537725826579941	-0.00880310781522874	0.00227964479509222	-0.0193910074004846	-0.0163554619060613	-0.00523837927999962	-0.0367557810478367	-0.01456670314407	-0.00241546365594968	-0.00431091061289209	-0.00557527559518291	-0.0160497795380201	-0.00517185229162108	0.00176190327267326	-0.00213044510834165	-0.00891891881942535	-0.00530150805483215	0.000123720086245461	0.000905327462945291	0.00422668449029721	0.00630009161241884	-0.00922195788792629	0.0025283137971448	-0.0210338541158236	0.0106390640264157	-0.0178407114493042	-0.03672493510211	-0.00664552847303538	-0.00395083092126678	-0.00289706877450799	-0.00122500301403699	-0.0109952357962242	0.00023528218114288
MGA_EVX1	0.020563051277416	0.000234028114195917	0.00968926433465919	0.000681417403805423	0.00138579909730378	0.0167864800577219	0.00925506366181968	0.0155097397125924	0.0092392916379809	-0.00170970703487474	0.00603469124475833	0.0199291845848505	0.00265759988161463	0.00407572959937598	0.0078383009519935	-0.000527094430183915	0.0212130409635525	0.016565854849346	0.00774696292812857	0.00718282710392976	-0.0244184880746655	-0.0137283994475148	-0.0152999483883121	-0.0185627448974299	-0.0164637401288829	-0.0110981374901092	-0.00597401362952445	-0.0129557344780119	-0.0158474905823599	-0.0274658853542573	-0.0163509440524372	-0.0402534289710269	-0.0303454910621545	-0.0179582697280263	-0.0235167563179421	-0.0254375895602824	-0.0362916029220261	-0.0461486190328468	-0.0475540059481208	-0.0308394884788544	-0.0226082726321557	-0.0416214534693223	-0.0186316819986652	-0.0311189566077887	-0.0275787486641981	-0.0167079641029168	-0.0337641546597359	-0.0316356663234511	0.00656048405326911	0.0211963076353031	0.0219207520477267	-0.00178808875740928	0.0110192111285644	0.0105036033262553	0.017504198723525	0.0115198536841222	0.0061085997632005	0.00367332308505133	0.0284563146674069	0.0242028633687959	0.0132236847799686	0.0172983953161361	0.0298350279861567	0.0134706608793057	0.0225458953077664	0.0221714926388388	0.0136929556392164	0.0164904211202467	-0.028632294142075	1.43168379530476e-05	-0.0307985052522555	-0.0342268843392796	-0.0161342334289888	-0.0250704911033431	-0.0180242072494291	-0.0190016770240205	-0.0322598429315139	-0.0273522224989678
PATZ1	0.0173922671414171	0.00869604644867112	0.0136964579469108	0.00945070901614215	0.00619006570364965	0.018744461212949	-0.00769573096336121	0.0101644344241886	0.00954206736369911	-0.00255589569176443	0.00833684308820391	0.0179438205662229	0.00668528826525057	0.00754968067455551	0.0104671161695814	0.0146539861860625	0.0236989896126465	0.0240819043323602	0.0179628146824987	0.0162681000996335	-0.026520748073521	-0.0181525904330575	-0.0197317132685754	-0.0165683786125139	-0.0177144020413647	-0.00817783507473723	-0.0101226642269402	-0.0156356789883864	-0.0146087150829285	-0.0169567948518442	-0.00416394592734072	-0.0191805170436643	-0.0327532891837114	-0.00714102003486535	-0.009141035007803	-0.0102499660676124	-0.0216889562159713	-0.025697956992793	-0.0277548999938064	-0.0208614245377702	-0.00804345152365619	-0.0299681324870692	-0.0110466764755876	-0.0137798202833368	-0.0126350845214556	-0.00538006990794919	-0.0172436517128053	-0.00945504387678477	-0.0117302008181871	-0.00427194879082467	0.0018842320798049	-0.022896028015216	-0.00466425096580528	0.00244931601694267	0.00403385378142715	-0.000467462858252946	-0.00760519713060367	-0.00159464688018272	0.00910797694423116	0.00716172866588316	0.000915872103425225	0.00464345435710028	0.0111880994979428	0.00863482999659032	0.0120077820998417	0.0130227939215963	0.00228867235911812	0.00906330073125058	-0.0260123435801887	0.000904896599840624	-0.0240172113791463	-0.0350103428072794	-0.0125244419542489	-0.0125783331280602	-0.00964278815227843	-0.0107471403196269	-0.0174527622213983	-0.0108309346132976
