D210_CLP	D211_CLP	D212_CLP	D213_CLP	D214_CLP	D215_CLP	D200_CLP	D201_CLP	D202_CLP	D206_CLP	D200_HSC	D201_HSC	D202_HSC	D206_HSC	D210_HSC	D211_HSC	D212_HSC	D213_HSC	D214_HSC	D215_HSC	D200_Immature.B	D201_Immature.B	D202_Immature.B	D206_Immature.B	D210_Immature.B	D211_Immature.B	D212_Immature.B	D213_Immature.B	D214_Immature.B	D200_Naive.CD5neg	D201_Naive.CD5neg	D202_Naive.CD5neg	D206_Naive.CD5neg	D210_Naive.CD5neg	D211_Naive.CD5neg	D212_Naive.CD5neg	D213_Naive.CD5neg	D214_Naive.CD5neg	D215_Naive.CD5neg	D200_Naive.CD5pos	D201_Naive.CD5pos	D206_Naive.CD5pos	D210_Naive.CD5pos	D211_Naive.CD5pos	D212_Naive.CD5pos	D213_Naive.CD5pos	D214_Naive.CD5pos	D215_Naive.CD5pos	D200_PreB	D201_PreB	D202_PreB	D206_PreB	D210_PreB	D211_PreB	D212_PreB	D213_PreB	D214_PreB	D215_PreB	D200_ProB	D201_ProB	D202_ProB	D206_ProB	D210_ProB	D211_ProB	D212_ProB	D213_ProB	D214_ProB	D215_ProB	D200_Transitional.B	D201_Transitional.B	D202_Transitional.B	D206_Transitional.B	D210_Transitional.B	D211_Transitional.B	D212_Transitional.B	D213_Transitional.B	D214_Transitional.B	D215_Transitional.B
DBP	1.55231427437443	3.67960518430172	3.03555957487062	2.95606322203639	3.06727563904572	3.71191548544684	-1.53939764544365	1.60608133413197	-0.144421120632624	-0.188626356517019	4.47760701452722	4.23498714537785	4.17603499194753	5.58733643781262	4.46537686447946	5.75014537746661	5.3171760504253	5.52171544549709	4.64386161928339	5.80592189817762	-3.7019468129972	-3.95896380736132	-4.91024612668208	-3.3134619725366	-2.86132575503009	-3.38073513504473	-3.53492716902696	-2.98853877093528	-3.44839864608702	-1.66720399303204	0.177687247287196	-1.31723227339207	-2.31523717425827	0.868140555155004	-0.0747699407518287	0.1088475782238	-0.615557157851516	-1.18336395540477	-1.18614901683548	-1.60198248515572	-0.753543431261209	-2.11447942490873	0.0612252455349156	-0.653592482888343	-0.224978356997732	0.28824031902382	0.0355088856811751	1.89053349015417	-4.68224513554212	-4.40397508797731	-4.89999325571031	-4.9533475145472	-4.21198044325434	-3.5625081877709	-3.17408224615807	-3.1103083723029	-4.39028099520386	-3.01333699364931	-2.4526491215336	-1.42819061294712	-3.35495144402908	-0.882861938737539	-0.802029780805235	-0.491038628244941	-0.00766238392111411	0.319193143352491	-1.23078521968415	0.229434360893063	-3.38703646554569	-1.13359758834815	-3.47746834384745	-3.3638364673535	-0.957692356803982	-0.743790881003668	-0.934484754585738	-0.245331551204167	-0.956362164667987	1.50195279756601
ELF4	-0.746570867851262	1.38752387034133	-0.184308494172733	0.282408943148347	1.51424083622121	2.63894716161409	-5.89906369329518	-2.51749066478068	-3.72779860539712	-3.25613041715611	1.72595098848132	-0.722774690396045	0.156569630253022	2.5770642465633	1.8248121551112	1.02365783376233	1.69094946715192	3.58300261066937	1.28122439636543	3.78080261353458	1.38353507954915	1.21537320412607	-1.58093723449542	2.13476675881393	1.76419304904815	3.76744867388709	0.413898926416641	1.63638524890264	-1.28994221404264	5.15414483786979	5.91859171483463	3.90806205229696	-1.53105376331349	5.9044683267268	4.72963500757538	4.43001287285627	3.53128217220907	1.60997754664314	0.220772202302171	4.17946496258972	3.5926824258984	0.266629597086828	6.22542287731521	2.87134949000831	4.67512849338242	7.51845709360239	3.43265163965783	7.42316809300358	-0.950145485421032	-4.71964005477698	-3.19354972930644	-4.87834856308177	-4.05906391788406	0.362175792859105	-3.01366482108976	0.493622257748877	-4.09608345004112	3.3987864895791	-6.63527308589577	-8.50523217398448	-7.93426658250473	-6.82127290280586	-6.77437345097893	-9.01293121129982	-5.43426946958619	-5.21053040954624	-7.01281432902301	-3.62278488475863	2.33968375841114	1.8984874163537	2.50213865422274	-2.29683459454956	3.05443245867241	4.12514124497876	2.22921364932177	5.61110878558034	1.20850911934087	7.53582812272917
EN1	0.545343882490462	-0.525553343253692	0.099179217289341	-0.12937475304001	0.236470818260328	1.55903946265344	0.0608707550662011	0.718144226761742	-0.0196017792444363	-1.02661562059298	0.617003691741054	1.41686868146094	0.0931660837774948	0.567040000628365	1.31368294556704	-0.163341416654033	1.83314394154221	1.41699530072219	0.685618049897993	1.13633575746264	-0.818591934500416	-0.527689080746808	-0.249570016732444	-1.28358903460496	-1.63105488444318	-0.552912237879037	-0.76663661021616	-1.23084000694775	-1.20962370727984	-2.78104533271579	-1.90165283665316	-2.70929373174426	-1.96599901187322	-2.54336941187715	-3.1128890628543	-3.20225457430636	-3.52492864549941	-3.19266172557069	-2.83743164227305	-2.60886992658182	-1.921648804854	-2.54997541257679	-2.73693982700425	-3.09547631670352	-3.43100293214782	-2.59749381143614	-2.80317674330467	-3.28606703825308	2.65189957718125	2.42729036390074	2.97651229185178	1.01608179934968	2.49125250571532	2.99906301994609	2.80550704389071	3.33553508773127	2.00569495310858	2.21388281435911	2.17924518801489	1.73311630745163	1.05231592242402	1.40982915966549	3.15788906737293	1.60321954485334	2.06293480233023	2.92576942495145	1.74486502660063	2.51858621683732	-2.40493074415899	-0.967853884718686	-2.4454906709045	-1.96525841945038	-2.29658201733556	-3.09687047049922	-2.77864348845702	-2.61258156897036	-2.76795305284862	-3.22373117075531
ETV6	-2.46077977163753	0.486819617969519	-1.04945264990196	-0.503801699050967	0.397762939223583	0.577847191309141	-5.41861875964529	-1.44275853469323	-3.69036845113839	-4.04795928338736	-1.01915361840318	-0.644059661009085	-0.583300900027598	0.383830432080269	0.485828441502046	-1.1377911284632	0.803581829633483	1.72413950829751	-0.581694634155371	1.26803544446127	1.6236080531604	2.47122592699357	1.21623312428373	3.39766076352612	2.20724303277502	4.78282600325504	2.93606627098025	3.09674158199289	1.26394253419846	4.70947341704992	4.02754294871719	4.61469698171132	1.31214893902612	7.62957496267959	5.75713347099982	5.47024990529024	3.75189186271528	3.22151391597065	1.28596656628288	4.31854187916634	2.86261475459399	1.88424155911918	8.94759884665264	4.09194068403901	5.83218280009242	7.59012902722586	5.07656674755417	7.9489541447725	-1.18590348377069	-2.62824963424422	-1.35882354070877	-2.58716193240156	-2.01839620965075	1.44018494109498	-0.736403854389278	2.1609791877395	-2.6334662499739	3.78146305384856	-10.0834097235742	-11.1701042420129	-10.1322565365672	-9.6076162615467	-8.47293811487625	-10.4243498492708	-7.98646469545225	-7.19524816968679	-9.04288884811687	-7.05810644136456	2.94947405167424	2.82848696673232	3.45848400663959	0.66432286813402	5.34231228114033	5.7566072778871	4.79830978774498	6.07539540383867	3.55303398561256	8.32697571776018
FLI1	-1.65030766034763	1.56500404687319	0.429005010958096	1.27598865324668	1.69718818166709	3.51184778220483	-7.53451754040473	-2.88116337115495	-4.16129236205617	-2.92213234746896	1.92323624125851	-0.386808887676139	1.88617814889824	3.5720212822348	2.80595467594275	1.89001503626537	2.6780029172359	4.74328486457026	1.91300646869657	5.34665391859179	1.16512668034119	1.60926186901746	-0.426499234882236	1.83026629964587	1.72266541873908	2.56171692431291	1.01874688263769	2.65413552737065	-1.8323201181605	5.19458618153711	5.21033956104072	4.99214784324864	-1.24980186898533	7.50290218499346	4.88035646448282	5.69609048402559	4.57267812802701	2.56338205639177	0.281005285823898	4.55933907135037	2.80563433568873	-0.16405917610309	8.76813175515268	3.53931697915692	6.83382852466142	9.59397333363681	4.35321015191307	9.85083820862798	-1.98266258862517	-6.358492418179	-4.14570555654676	-4.85122087999588	-4.85980689697958	-1.02639742578318	-3.68324705248858	0.670802158384518	-4.59236399613059	3.37995663897698	-10.1354136659121	-11.449412545081	-10.0849020307042	-8.9366965549368	-8.65209038645765	-9.90437272678563	-7.21684370524854	-6.32348039795879	-9.29261248620426	-4.81197057462697	2.67190032815214	1.87987855391811	4.03744884780258	-2.51329862774812	4.43826559693663	5.41902182714864	4.40399289138096	7.65370439056549	2.33632087883459	10.8233901410622
FOXI1	1.45268198842538	-2.3942399867734	-0.721939817204932	-1.66636894702213	-2.51235369269906	2.81515274164082	-2.7484244721615	-0.939713353676974	-0.645370962885446	-1.11110381015583	0.0283182540238261	1.1231044476529	-1.32756692531084	-0.121914602946554	0.735673159761021	-0.238861409165331	2.58941154682837	1.75335439543721	0.66922897202855	0.290176249705837	-3.57514475762978	-3.84983006740567	-4.23549595887502	-4.07628197977327	-6.05940920918935	-2.25474616124769	-4.02155086765344	-4.56504678247307	-3.54612152528383	-3.68396628850065	-2.10466702674269	-4.90410835308159	-4.38412480378159	-4.17545014094527	-5.18315646741702	-5.61786000273027	-4.10124435070805	-5.51202840985558	-3.59935824225069	-4.20090246043376	-2.66957333815921	-4.53856098624766	-5.76352675993347	-5.53429513915626	-7.11472688946904	-2.0411506604761	-5.92038568512255	-5.33228272511827	1.83359520201699	2.1585257767051	2.05076599559998	-0.290334340240316	2.08038847653496	2.38582212493351	2.76294182844332	1.33477516309055	1.31603728226876	0.0515463913336871	7.55368752619994	6.12811344162277	3.89682850781234	7.69280656102232	9.52948364540546	6.14316683106099	7.92204720161457	7.51271806766276	6.84766730582479	6.95333734609078	-5.68144844142925	-1.44669176122478	-6.63720272244013	-5.43954756909976	-6.7053466384117	-6.64833969082728	-7.54923062895274	-5.36456957995163	-7.35434808435554	-7.42973363375565
FOXL1	1.45268198842538	-2.3942399867734	-0.721939817204932	-1.66636894702213	-2.51235369269906	2.81515274164082	-2.7484244721615	-0.939713353676974	-0.645370962885446	-1.11110381015583	0.0283182540238261	1.1231044476529	-1.32756692531084	-0.121914602946554	0.735673159761021	-0.238861409165331	2.58941154682837	1.75335439543721	0.66922897202855	0.290176249705837	-3.57514475762978	-3.84983006740567	-4.23549595887502	-4.07628197977327	-6.05940920918935	-2.25474616124769	-4.02155086765344	-4.56504678247307	-3.54612152528383	-3.68396628850065	-2.10466702674269	-4.90410835308159	-4.38412480378159	-4.17545014094527	-5.18315646741702	-5.61786000273027	-4.10124435070805	-5.51202840985558	-3.59935824225069	-4.20090246043376	-2.66957333815921	-4.53856098624766	-5.76352675993347	-5.53429513915626	-7.11472688946904	-2.0411506604761	-5.92038568512255	-5.33228272511827	1.83359520201699	2.1585257767051	2.05076599559998	-0.290334340240316	2.08038847653496	2.38582212493351	2.76294182844332	1.33477516309055	1.31603728226876	0.0515463913336871	7.55368752619994	6.12811344162277	3.89682850781234	7.69280656102232	9.52948364540546	6.14316683106099	7.92204720161457	7.51271806766276	6.84766730582479	6.95333734609078	-5.68144844142925	-1.44669176122478	-6.63720272244013	-5.43954756909976	-6.7053466384117	-6.64833969082728	-7.54923062895274	-5.36456957995163	-7.35434808435554	-7.42973363375565
GCM1	4.2954448472281	0.264211717770877	1.87569865305533	0.574153787104465	0.478314439131511	4.96886227867173	1.01053733046052	2.38862787559353	2.44576887796175	0.790626424000101	-0.0542317182144931	2.43202884119218	0.740622463136203	0.754851299708995	1.36837997030829	0.170776557473097	3.15701822214481	2.31879869067964	1.31360507525551	0.780264690687699	-5.48754041524093	-4.24144350609957	-2.82179483452232	-4.33608441668588	-3.55467026561693	-2.68377527704162	-2.19401218690875	-4.12236879024732	-4.80347285846768	-4.30589057382961	-2.55033719068943	-5.78819531052354	-3.75345244992963	-1.23310049830542	-4.49046373588833	-4.35031647799578	-7.27916833214479	-6.51279273296785	-4.52753259104272	-4.83173796975472	-3.38831458231622	-5.49857969081391	-2.47515463606428	-5.59937774424744	-4.76911749791463	-2.32356572415889	-4.95799379381309	-3.62928922619564	1.13332325467566	2.37654995302586	2.44602709490725	-0.696459199819692	2.85950988529683	2.02627421134894	2.7300984593613	2.38642033511847	0.723779254312054	0.977214740250625	3.59365217686151	3.01128903243373	1.56830319804385	3.36456433031105	6.07861765641893	1.5833295007631	3.85221167302159	3.5548273330727	1.40979356736558	3.09284165136002	-5.1217380075026	-0.50760434052602	-5.08101877316097	-4.08379580928882	-2.70805250132937	-5.15387886418447	-4.08955892695103	-4.14186008928151	-5.38031816505046	-4.04527287299683
GRHL1	3.66949766042319	0.761555213821348	3.01824217056797	1.50765047211599	1.60198394889521	5.00189568952021	1.81976485039476	3.49944455024472	2.65742629870585	0.281375922540591	2.13646076358298	4.14992326073225	1.97290176827643	1.9507772527539	3.0989150452926	1.42484283341851	4.93377885441074	4.14694472914508	2.85522526460875	2.60460451093893	-4.00845492438692	-3.49253808066689	-4.15882889418711	-3.79866787832761	-3.76497685385693	-3.41667029783955	-3.11105129368267	-4.04208549062835	-3.67248827819903	-3.88417539705763	-2.12453703663046	-3.56521695306281	-3.33156817809565	-1.82040979359882	-3.40396770979192	-3.36276116687914	-3.85580613167792	-4.09474522499836	-3.47347489500992	-4.18133884520936	-3.00007783826551	-4.13250200649405	-2.31707428746266	-4.33630694407065	-3.73230653121631	-2.3726740247135	-3.91857074395905	-3.25913587578943	-0.838248370413122	0.953647795782947	1.19887773199931	-3.05328143095431	-0.17700458599876	1.39554324248356	1.37223774885762	0.778013131607216	-1.3714655385344	-0.389156660863907	3.45330800106743	3.52371375764713	1.82689534503292	2.5801449892506	4.43479294391825	2.45458666297736	3.66813812211416	3.84901972645331	1.94608097480153	3.24868103377694	-4.49226555643308	-0.264222767505169	-4.69099033106477	-3.95898907602678	-2.85766270673688	-4.01551689206434	-3.54104657191827	-3.05682087468376	-4.11910406249619	-3.23483616713166
GSC	2.31710189044159	0.970801714642898	2.15292062547819	1.37030354018997	0.728268819432313	3.77704743963226	-1.23064600830015	0.540495882166212	0.751207057115673	-0.526122414545169	1.3673518028809	1.35708947643025	1.19233662237984	1.48118679634017	1.16971875190903	1.96297991478209	3.56866931076154	4.04607389659711	2.70505052852589	2.87213911157181	-4.44005278823729	-4.02425493093525	-5.3144242081699	-3.46379282630806	-3.62627966456381	-1.8402551496884	-2.08298014792372	-3.11677844194956	-2.67643251016815	-4.80338390734943	-2.77080557215459	-4.32224722886356	-4.36874618251823	-3.40989439197675	-3.45317274277582	-3.59315972096996	-4.80016970624485	-4.90509676871817	-4.60358159230064	-4.81360780385297	-3.71719876858503	-4.78208420919961	-3.88952182735697	-3.87705562585985	-3.58807203861847	-2.61198173680426	-3.86172633706035	-2.57537899174765	-1.10591546454082	-0.768701307169485	-0.592517225973876	-3.47154385913813	-0.776359936870472	0.961626940564866	0.815409544355783	0.99290085143963	-1.39686586399777	0.900809108239043	4.25768099126162	3.86096895519122	2.85797392246394	4.95041489923929	5.3660287586548	4.7113599105154	6.02817528291683	6.57081557110351	3.72372949373138	6.58145652219352	-5.51510987192852	-2.04830998513157	-5.76657057965596	-5.46513539067431	-3.6271818767915	-4.14816173695325	-3.04251546155128	-3.12457806271641	-3.97780322835224	-2.34003206349038
HEY2	0.597219517966524	2.3209261555935	1.48267038976938	2.74794629376151	0.724801596387243	4.15017595220339	-0.254685705451706	-1.34303390782936	-1.18369201612075	1.05892893732357	-0.624367115634842	-0.950987760794057	-1.21368991862342	1.31442127546024	0.40822915935698	1.52479965176575	1.57970510649804	2.57064673345641	1.53146310145209	1.48601442507105	-4.91698545932789	-4.36785883791147	-3.60985326966333	-2.64782883756291	-2.54358446592509	-2.23502211503851	-0.884729336339227	-2.0891264895276	-3.66965655633545	-3.15766230439835	-2.40861580497699	-2.13912998355593	-0.666320909430661	-0.966570586628236	-1.0669727906703	-0.458055031829035	-2.47491991169673	-2.1198877080979	-2.23641265309316	-3.38104869615564	-3.67092386977868	-1.74860341640224	-1.78173980169772	-1.41631218866174	-1.13452393733728	-1.33443731010595	-1.3744277900876	-1.12954014595769	-0.193593589376436	0.857455422554663	0.358982474608628	0.296534902910374	2.6864548746525	2.16166716130504	2.90182818074993	2.7640420581929	1.26823498375456	1.93757045797979	-0.29160827494737	0.102108213013565	-1.36467230486618	0.839993080331202	1.56161690832683	0.877694261213192	1.10079012497198	1.89283770315783	0.749819634478198	1.7563113535824	-3.75960473422814	-2.79593776546566	-3.53774902220513	-1.95391929173632	-1.34910783748391	-1.58072281384896	-0.903485025156432	-1.8267422126074	-1.86372449821352	-1.51820162019274
HINFP	3.41971489985833	-1.20682059093177	2.731790270452	-0.76923080784048	-2.29069392377545	8.04216482625746	-1.67323317510219	2.78655863610408	0.791369213555181	-3.17943491187995	0.513565655142072	3.43029589324382	1.26320792072408	2.58743261423858	1.96411753160207	0.523996875606524	6.01432537731134	4.41087793810163	2.27275502712795	2.10719235782005	-6.11427757146006	-4.74964458622914	-4.142437649405	-3.76776214554748	-3.05284496308646	-2.69139056073508	-2.45647340144704	-5.00219911516802	-6.39642515352097	-1.40094627744467	1.33368772074595	-3.10059322021565	-5.4169511029811	2.01604341385333	0.43616252995944	-0.0105914187368229	-4.07347767806465	-4.02908713632866	-3.46149828058895	-2.24200572786898	-1.15457915040086	-5.06662589334065	-0.411207123437731	-2.47289211827036	-1.34817161773089	2.17166542020363	-1.92951202564348	0.604576273903253	-1.35423430194105	1.27227185627222	3.31929813179532	-5.54100755166427	1.25360152211354	2.73546781032891	3.55474747005873	2.81083063500219	-1.38262611837027	0.0807619360480856	1.99347736566333	1.37866321850005	-2.36096249938897	1.05838324059054	3.20170899535651	-1.73035823050296	2.21452348793581	1.35694514854233	-3.82059659150712	1.02065322557543	-4.21925953422338	2.65550836857107	-4.64047476728727	-6.75332473406327	-1.01819082212054	-2.36855455490916	-1.72692307411618	-1.25473062108291	-3.8387534976051	-0.72797410686833
HNF1A	2.1539495634446	0.0552540927320965	1.91485831530142	0.714391706425561	-0.489226103065169	3.81375848223937	-1.21147824521962	0.108091562100814	-0.322690046386207	-0.810110655618123	2.10670951902357	2.28755327434467	0.803473777175902	2.7963022318727	2.6007629009959	2.40696209797894	5.06969073800384	4.14157236349154	2.81095369108669	2.88443303251778	-5.45971155250038	-3.57926625706523	-5.05942182851013	-3.8166330338612	-2.38040705756953	-2.49744931440365	-1.80229770354928	-3.18511292094147	-3.71258505882624	-3.42259618198964	-1.61222462049033	-4.06938154685836	-3.11469877320092	-0.881364736902984	-1.75475856976476	-1.93693240075664	-3.42035805085698	-3.26861597638396	-3.43030495573622	-3.86623588468332	-3.13116986839074	-3.83098829876339	-2.34187563663302	-2.6339591764363	-2.28402398472279	-1.53589714411033	-2.6951488971988	-2.49021375705648	-0.694477913065028	0.351590838076451	0.217140134322029	-2.44627070504104	1.54905890148436	1.93294312297128	2.84862890367823	2.41053794470461	0.334937334736705	0.15109899926788	2.33734597295079	1.32390957617896	0.115473821655769	2.29643548503024	3.4726940734446	1.9198389333623	3.71372099988555	4.17941595428705	1.40707882559187	3.23193828540783	-4.7342329496333	-0.936087331425881	-4.95886024129522	-4.99783994200896	-2.51341259628984	-2.79038746067577	-2.29607524347774	-2.10496554784987	-2.82810474429887	-2.4633737464729
HNF1B	1.32745139617036	-0.220450717222042	1.04647062767122	0.140518209723737	-0.604968770381626	2.97732704362176	-1.15342144078603	-0.432063514630801	-0.696585504893314	-1.06972274620563	0.983786596049362	1.32095741146918	-0.3559771574339	1.84384755177681	1.88264226933511	1.46266864102174	3.77990293897008	3.33981919858269	2.17370943338521	1.89385047064179	-4.12672156642772	-3.10876570700107	-3.70663525591006	-2.96821863212146	-1.99685320067428	-1.1769421222403	-1.21069852147232	-2.63312120535121	-2.93758533135731	-3.36280041806606	-1.9865162700371	-3.74584626946349	-3.12937896941597	-1.1384845106988	-1.31339713901102	-2.2188198377167	-3.79932021476327	-3.4435739447969	-3.37634060004338	-3.7608367958102	-3.21201236321218	-3.62142970235847	-2.98974575977764	-2.28854862810436	-2.71562149033567	-1.54434328090965	-2.56946431080802	-2.61107450048281	0.507227389257411	1.01800708096761	1.30978896700497	-1.43672178471784	1.88647015241031	2.40324350508052	2.87480186996953	2.47986992583683	0.877751931834173	0.595041823293794	2.45516589883156	1.21643817864885	0.169381602836998	2.641929014093	3.45989970931383	2.20801554334045	3.7322316869441	4.1109451177652	1.63492315133672	3.06741963670817	-4.23239544273112	-1.13249602558115	-4.28580019740642	-3.8558091689019	-2.39029211217891	-2.48108600277865	-2.18267016064156	-2.06755233792933	-2.42905442469932	-2.58022216150047
